Marca,Modelo,Precio_usd
Renault,Captur,21936.115282722778
Ford,Ecosport,8300.0
Jeep,Cherokee,11811.754383004572
Nissan,Kicks,24500.0
Suzuki,Grand Vitara,14764.692978755716
Volkswagen,Taos,31216.7794407978
Peugeot,2008,36500.0
Volkswagen,Taos,39600.0
Mitsubishi,Outlander,14000.0
Nissan,Kicks,26534.178155003967
Chevrolet,Tracker,18500.0
Toyota,Hilux SW4,49778.107756947844
Ford,Ecosport,17000.0
Jeep,Compass,36700.808261478494
Chevrolet,Tracker,16200.0
Hyundai,Tucson,14764.692978755716
Peugeot,2008,33500.0
Jeep,Patriot,10500.0
Chevrolet,Tracker,27420.144103403472
Kia,Soul,12992.92982130503
Jeep,Renegade,37620.43770986956
Ford,Ecosport,13499.147866290941
Ford,Ecosport,15608.3897203989
Citroën,C3 Aircross,22972.765469179758
BMW,X6,63000.0
Ford,Ecosport,10968.057641361389
Volkswagen,T-Cross,23623.508766009145
Chevrolet,Tracker,26913.92605841756
Ford,Ecosport,18561.328316150044
Honda,CR-V,8858.81578725343
Citroën,C3 Aircross,15186.541349577308
Jeep,Wrangler,124900.0
Mercedes-Benz,Clase GLA,31900.0
Jeep,Compass,38810.050115586455
Hyundai,Tucson,28896.613401279046
Ford,Ecosport,8268.2280681032
Land Rover,Evoque,54999.0
Citroën,C4 Cactus,19405.025057793227
Jeep,Compass,38810.050115586455
Nissan,Kicks,19236.28570946459
Ford,Ecosport,11896.12405716889
Kia,Sportage,23834.43295141994
Jeep,Compass,37966.35337394327
Renault,Duster,13400.0
Ford,Territory,40666.18294720146
Renault,Koleos,42429.50913723571
Audi,Q3,22500.0
Volkswagen,Nivus,24889.053878473922
Chery,Tiggo 3,11558.645360511618
Jeep,Grand Cherokee,54000.0
Ford,Ecosport,20800.0
Audi,Q2,31990.0
Peugeot,2008,12233.602753826164
Toyota,Hilux SW4,51999.0
Nissan,Kicks,23623.508766009145
Chery,Tiggo,10630.578944704115
Volkswagen,Nivus,24036.920169414305
Volkswagen,Taos,32052.039215024553
Renault,Duster,15500.0
Volkswagen,Nivus,22357.96365354437
Ford,Kuga,13414.778192126621
Jeep,Renegade,31208.342473381366
Honda,HR-V,22900.0
Hyundai,Tucson,28000.0
Dodge,Journey,11490.0
Volkswagen,Nivus,25732.750620117105
Jeep,Compass,23454.76941768051
Jeep,Renegade,18139.47994532845
BMW,X1,25000.0
Toyota,SW4,58130.705499215364
Nissan,Murano,12000.0
Citroën,C3 Aircross,24889.053878473922
Jeep,Renegade,22526.703001873007
Honda,CR-V,18000.0
Volkswagen,Taos,37797.61402561463
Nissan,Kicks,23201.660395187555
Ford,Ecosport,13490.71089887451
Chevrolet,Tracker,21936.115282722778
Volkswagen,Tiguan,16030.238091220492
Peugeot,3008,45137.77567791033
Peugeot,2008,13920.996237112533
Audi,Q7,48090.71427366148
BAIC,X35,24900.0
Chery,Tiggo 4 Pro,29500.0
Jeep,Wrangler,125000.0
Jeep,Compass,36700.808261478494
Renault,Koleos,42000.0
Jeep,Compass,30963.670418304846
Honda,CR-V,22900.0
Volkswagen,Tiguan Allspace,26998.295732581882
Peugeot,2008,18139.47994532845
Renault,Duster,11811.754383004572
Jeep,Grand Cherokee,56900.0
Chevrolet,Tracker,10950.0
Mercedes-Benz,Clase GLA,27500.0
BMW,X1,62900.0
Chevrolet,Tracker,13414.778192126621
Honda,CR-V,12571.081450483438
Chevrolet,Tracker,16873.934832863677
Ford,Bronco Sport,44000.0
Chevrolet,Tracker,15000.0
Honda,CR-V,23500.0
Toyota,SW4,64500.0
Audi,Q3,64700.0
Audi,Q5,83900.0
Chevrolet,Tracker,17970.740596999814
BMW,X6,70000.0
Chery,Tiggo 5,15186.541349577308
Renault,Captur,17000.0
Honda,HR-V,26998.295732581882
Volkswagen,Tiguan,17717.63157450686
Honda,HR-V,39500.0
Citroën,C4 Cactus,20923.67919275096
Renault,Duster,18000.0
Jeep,Compass,37797.61402561463
Volkswagen,Nivus,18552.89134873361
Ford,Ecosport,13500.0
Ford,Ecosport,16900.0
Hyundai,Santa Fe,11500.0
Volkswagen,T-Cross,20000.0
Renault,Duster Oroch,18139.47994532845
Hyundai,Tucson,9300.0
Mercedes-Benz,Clase GLE,71500.0
Renault,Duster,17295.783203685267
Nissan,X-Trail,12655.451124647756
Jeep,Compass,34507.19673320622
Volkswagen,Taos,35900.0
Toyota,Hilux SW4,46403.32079037511
Audi,Q2,32500.0
BMW,X1,59000.0
Jeep,Renegade,42277.64372373994
Nissan,Kicks,20417.461147765047
Alfa Romeo,Stelvio,49000.0
Peugeot,2008,13414.778192126621
Nissan,X-Trail,11811.754383004572
Volkswagen,Taos,30000.0
Ford,Ecosport,17717.63157450686
Mercedes-Benz,Clase GLE,135000.0
Nissan,Murano,37000.0
Jeep,Compass,36700.808261478494
Toyota,SW4,58130.705499215364
Honda,CR-V,11999.0
Honda,CR-V,16500.0
Volkswagen,Taos,31638.627811619393
Chevrolet,Spin,10377.469922211161
Dodge,Journey,14500.0
Toyota,Corolla Cross,35435.26314901372
Chevrolet,Tracker,19127.364460118457
Toyota,Corolla Cross,46000.0
Fiat,Pulse,29000.52309197982
Ford,Ecosport,13161.669169633667
Citroën,C4 Cactus,20248.72179943641
Jeep,Compass,25500.0
Volkswagen,Taos,33072.9122724128
Jeep,Compass,11800.0
Mitsubishi,Montero,12900.0
Jeep,Compass,46825.169161196696
Mitsubishi,Outlander,52990.0
Citroën,C4 Cactus,19236.28570946459
Ford,Ecosport,12022.67856841537
Volkswagen,T-Cross,29107.53758668984
Volkswagen,Tiguan Allspace,26000.0
Nissan,Kicks,20164.352125272093
Renault,Duster,13077.29949546935
Ford,Kuga,23500.0
Volkswagen,Nivus,24467.20550765233
Jeep,Compass,26576.44736176029
Dodge,Journey,19000.0
Citroën,C4 Cactus,14849.062652920034
Citroën,C4 Cactus,26112.414153856538
Volkswagen,Taos,42353.576430487825
Kia,Soul,15000.0
Fiat,Pulse,23032.92104685892
Renault,Koleos,23623.508766009145
Renault,Duster,18392.588967821408
Ford,Ecosport,14764.692978755716
Kia,Sorento,17500.0
Chery,Tiggo 5,15000.0
Nissan,Kicks,25500.0
Nissan,Murano,16030.238091220492
Toyota,RAV4,15500.0
Citroën,C3 Aircross,24551.575181816646
Volkswagen,Taos,37375.76565479304
Jeep,Compass,37797.61402561463
Jeep,Renegade,25000.0
Volkswagen,T-Cross,30288.7130249903
Volkswagen,Nivus,28677.252248451816
Jeep,Compass,42000.0
Toyota,RAV4,12500.0
Renault,Duster,14500.0
Kia,Seltos,36000.0
Ford,Ecosport,10000.0
Volkswagen,Taos,39231.89848640805
Nissan,Kicks,30035.60400249734
Nissan,Kicks,26576.362992086124
Chevrolet,Tracker,27841.991630528322
Ford,Ecosport,18139.47994532845
Nissan,Kicks,29524.44020721192
Peugeot,2008,36700.808261478494
Volkswagen,T-Cross,24467.20466395559
Renault,Duster,19405.025057793227
Chevrolet,Tracker,22779.81202436596
Renault,Duster,11389.90601218298
Nissan,Kicks,25310.902249295512
Renault,Duster,24467.20550765233
Audi,Q3,68000.0
Toyota,Hilux SW4,28000.0
Renault,Duster,11500.0
Hyundai,Tucson,58000.0
Jeep,Renegade,31461.451495874324
Nissan,Kicks,27000.0
Chery,Tiggo,10968.056797664647
Fiat,Pulse,23500.0
Honda,HR-V,19500.0
Peugeot,2008,26981.420954052275
Volkswagen,Taos,31216.695071123635
Ford,Ecosport,12571.081450483438
Hyundai,Tucson,14849.062652920034
Hyundai,Tucson,27420.144103403472
Kia,Seltos,28601.31954170393
Toyota,RAV4,31900.0
Mercedes-Benz,Clase GLC,64500.0
Ford,Kuga,32000.0
BMW,X6,75000.0
Chevrolet,Tracker,32010.698074684035
Renault,Duster,21683.006260229824
Renault,Duster,10039.991225553887
Jeep,Renegade,33326.02129490576
Ford,Ecosport,12000.0
Chevrolet,Tracker,25142.162900966876
Chevrolet,Tracker,30373.081855457873
Nissan,Kicks,22500.0
Citroën,C4 Cactus,22800.0
Ford,Ecosport,17717.63157450686
Suzuki,Grand Vitara,12500.0
Citroën,C3 Aircross,25099.97806388472
Ford,Ecosport,17295.783203685267
Jeep,Renegade,22500.0
Ford,Ecosport,9280.664158075022
Volkswagen,Taos,18392.588967821408
Fiat,Pulse,25310.902249295512
Toyota,Land Cruiser,79500.0
Hyundai,Tucson,31000.0
Renault,Duster,28263.840845046656
Jeep,Compass,28600.475844962286
Jeep,Grand Cherokee,22500.0
BMW,X3,22900.0
Chevrolet,Tracker,15800.0
BMW,X1,70000.0
Renault,Duster,18392.588967821408
Ford,Ecosport,11900.0
Ford,Ecosport,8858.81578725343
Jeep,Renegade,22500.0
Ford,Ecosport,17717.63157450686
Jeep,Grand Cherokee,37500.0
Nissan,Kicks,31480.78227561885
Jeep,Patriot,12064.863405497528
Ford,Ecosport,13077.29949546935
Lexus,UX,36900.0
Citroën,C4 Cactus,24045.35713683074
Volkswagen,T-Cross,24889.053878473922
Toyota,Corolla Cross,29107.53758668984
Chery,Tiggo,10039.991225553887
BMW,X2,70000.0
Ford,Territory,39000.0
Renault,Duster,13077.29949546935
Toyota,Corolla Cross,36700.808261478494
Renault,Duster,13920.996237112533
Renault,Duster,16452.086462042083
Peugeot,2008,14334.323270843528
Chevrolet,Tracker,26154.5989909387
BMW,X2,47500.0
Hyundai,Tucson,15608.3897203989
Chevrolet,Tracker,25310.902249295512
Peugeot,3008,24467.20550765233
Nissan,Kicks,27420.144103403472
Toyota,Corolla Cross,31912.997992001754
Jeep,Renegade,21000.0
Chery,Tiggo 3,13500.0
Ford,Ecosport,19826.873428614817
BMW,X4,55000.0
Audi,Q3 Sportback,62600.0
Mercedes-Benz,Clase GLA,73000.0
Volkswagen,T-Cross,24720.314530145286
Citroën,C3 Aircross,22838.870796280986
Citroën,C4 Cactus,17717.63157450686
Hyundai,Tucson,16000.0
BMW,X6,35000.0
Peugeot,2008,13406.34122471019
Jeep,Renegade,31132.409766633482
Hyundai,Tucson,28500.0
Honda,CR-V,25500.0
Chevrolet,Tracker,13077.29949546935
Chevrolet,Tracker,14000.0
Chevrolet,Equinox,31500.0
Nissan,Kicks,29698.12530584007
Mitsubishi,Outlander,51890.0
Chevrolet,Tracker,21868.619543391324
Hyundai,Tucson,11389.90601218298
Mitsubishi,Outlander,52500.0
Toyota,Corolla Cross,31700.0
Renault,Captur,16789.56515869936
Renault,Captur,18561.328316150044
Citroën,C4 Cactus,16873.934832863677
Chevrolet,Tracker,15500.0
Kia,Sportage,22349.526686127938
Kia,Soul,20079.982451107775
Toyota,RAV4,29000.0
Citroën,C4 Cactus,22695.442350201643
Hyundai,Creta,17500.0
Toyota,Land Cruiser,101243.60899718205
Jeep,Renegade,20248.72179943641
Chery,Tiggo,10883.687967197071
Kia,Sportage,55999.0
Peugeot,2008,14342.844607934125
Peugeot,2008,10968.057641361389
Chevrolet,Tracker,25310.902249295512
Volkswagen,T-Cross,25310.902249295512
Volkswagen,Tiguan,22000.0
Jeep,Compass,33663.49999156303
Toyota,Land Cruiser,42000.0
Renault,Duster,10546.209270539797
Volkswagen,T-Cross,26238.968665103017
Ford,Ecosport,17900.0
Chevrolet,Trailblazer,30990.0
Chery,Tiggo,8858.81578725343
Nissan,Kicks,20923.67919275096
Volkswagen,Taos,31800.0
Chevrolet,Tracker,21514.266911901188
Peugeot,2008,15355.280697905944
Ford,Ecosport,13150.0
Jeep,Renegade,21514.266911901188
Ford,Territory,24889.053878473922
Jeep,Compass,34599.159678045326
Renault,Duster,27420.144103403472
Mercedes-Benz,Clase ML,14000.0
Nissan,X-Trail,12200.0
Fiat,Pulse,16000.0
BAIC,X35,28200.0
BMW,X1,18000.0
Volkswagen,Nivus,21092.418541079594
Nissan,Kicks,18983.176686971634
Honda,CR-V,74900.0
Hyundai,Tucson,29445.016283347115
Mercedes-Benz,Clase GLK,28500.0
Dodge,Journey,10124.360899718205
Volkswagen,Nivus,24000.0
Jeep,Renegade,31123.97279921705
Peugeot,2008,18139.47994532845
Jeep,Renegade,32060.476182440983
Ford,Ecosport,13077.29949546935
Renault,Duster,11811.754383004572
Renault,Duster,11389.90601218298
Dodge,Journey,13500.0
Audi,Q3 Sportback,41500.0
BMW,X1,20899.0
Ford,Bronco Sport,43450.38219462396
Peugeot,2008,13920.996237112533
Volkswagen,T-Cross,31976.106508276665
Toyota,Hilux SW4,35000.0
BAIC,X55,36900.0
Chevrolet,Tracker,12950.74498422287
Chevrolet,Tracker,21936.114439026038
Peugeot,2008,34169.71803654894
Chevrolet,Tracker,26888.615156168267
Toyota,SW4,60371.569950896854
Jeep,Compass,31000.0
Jeep,Compass,26829.556384253243
Mercedes-Benz,Clase GLE,57500.0
Ford,Bronco,55000.0
Renault,Duster,26913.92605841756
Chevrolet,Tracker,25732.749776420365
Ford,Ecosport,11499.0
Volkswagen,Taos,32052.039215024553
Renault,Duster,13920.996237112533
Audi,Q2,52000.0
Fiat,Pulse,28685.68921586825
Nissan,Kicks,31963.45105715202
Jeep,Renegade,21500.0
Toyota,Corolla Cross,40497.44359887282
Fiat,Pulse,24517.82731215092
Jeep,Compass,30900.0
Alfa Romeo,Stelvio,80000.0
Volkswagen,Nivus,24889.053878473922
Peugeot,2008,20164.352125272093
Ford,Ecosport,16030.238091220492
Kia,Sportage,25302.465281879082
Jeep,Grand Cherokee,25800.0
Fiat,Pulse,21927.678315306348
Renault,Koleos,10000.0
Volkswagen,T-Cross,33157.19757690296
Ford,Ecosport,16452.086462042083
Jeep,Renegade,19826.873428614817
Renault,Duster,12233.602753826164
Peugeot,2008,18000.0
Volkswagen,T-Cross,25226.532575131194
Chevrolet,Trailblazer,53945.12596392353
Chevrolet,Tracker,26829.556384253243
Mercedes-Benz,Clase GLA,65000.0
Fiat,Pulse,28685.68921586825
Renault,Duster,10617.923493579468
Ford,Ecosport,8858.81578725343
Ford,Ecosport,13077.29949546935
Volkswagen,Tiguan Allspace,26500.0
Toyota,Corolla Cross,78000.0
Nissan,Kicks,18000.0
Kia,Sorento,24900.0
Nissan,Kicks,22000.0
Jeep,Renegade,17717.63157450686
Renault,Duster Oroch,18139.47994532845
Peugeot,2008,15102.17167541299
Volkswagen,Taos,38810.050115586455
Chevrolet,Tracker,14849.062652920034
BMW,X6,28900.0
Citroën,C4 Cactus,16873.934832863677
Peugeot,2008,18000.0
Volkswagen,Nivus,15439.652059463746
Mercedes-Benz,Clase GL,67000.0
Nissan,Kicks,22231.409142297893
Hyundai,Tucson,24889.053878473922
Ford,Ecosport,8015.119045610246
Toyota,Hilux SW4,70026.82955638425
Ford,Bronco Sport,30500.0
Volkswagen,Nivus,26998.295732581882
Volkswagen,Tiguan Allspace,49237.25596071748
Honda,CR-V,15500.0
Chevrolet,Tracker,26492.07768759597
Ford,Territory,32060.476182440983
Citroën,C5 Aircross,46403.32079037511
Ford,Ecosport,13000.0
Jeep,Patriot,13500.0
Renault,Duster Oroch,16452.086462042083
Toyota,SW4,66000.0
BAIC,X35,24900.0
Nissan,X-Trail,54612.32134721496
Nissan,Kicks,24045.35713683074
Renault,Duster,13920.996237112533
Jeep,Compass,38219.462396436225
Ford,Ecosport,10453.402628959047
Nissan,Kicks,30436.697433474514
BAIC,X55,26500.0
Renault,Duster,26154.5989909387
Ford,Ecosport,11811.754383004572
Nissan,Kicks,18392.588967821408
Chery,Tiggo 5,16873.934832863677
Toyota,RAV4,16500.0
Volkswagen,Taos,37038.286958135766
Jeep,Renegade,22500.0
Volkswagen,Taos,32060.476182440983
Dodge,Journey,11200.0
Audi,Q3,31000.0
Toyota,Corolla Cross,41762.988711337595
Chevrolet,Tracker,16030.238091220492
Toyota,Corolla Cross,33747.869665727354
Volkswagen,Nivus,23539.13993554157
Volkswagen,Taos,8428.530449015407
Chevrolet,Tracker,26576.44736176029
Citroën,C4 Cactus,15102.17167541299
Ford,Ecosport,13246.038843797985
Volkswagen,T-Cross,32651.063901591213
Peugeot,2008,14764.692978755716
Volkswagen,Nivus,23117.290721023237
Fiat,Pulse,29500.0
Toyota,Hilux SW4,21514.266911901188
Volkswagen,Taos,32000.0
Volkswagen,Taos,31132.409766633482
Jeep,Renegade,21081.45048343823
Hyundai,Santa Fe,11500.0
Renault,Duster Oroch,17900.0
Ford,Ecosport,18139.47994532845
Peugeot,2008,30000.0
Hyundai,Tucson,16000.0
Renault,Duster,13499.147866290941
Ford,Ecosport,13288.223680880144
Nissan,Kicks,21600.0
Renault,Captur,21513.423215159542
Toyota,SW4,48934.41101530466
Chevrolet,Tracker,16000.0
Jeep,Grand Cherokee,26154.5989909387
Ford,Ecosport,10000.0
Audi,Q7,169000.0
Citroën,C4 Cactus,15000.0
Ford,Ecosport,19500.0
Renault,Duster Oroch,17810.43821608761
Citroën,C3 Aircross,21936.115282722778
Ford,Ecosport,15000.0
Ford,Ecosport,11389.90601218298
Audi,Q8,175800.0
Chevrolet,Tracker,22104.010934309772
Chevrolet,Trailblazer,28685.68921586825
Jeep,Commander,46942.0
Honda,HR-V,21500.0
Jeep,Compass,33739.43269831092
Toyota,SW4,22000.0
Peugeot,2008,18983.176686971634
Land Rover,Range Rover,21000.0
Chevrolet,Tracker,28263.840845046656
Jeep,Compass,24889.053878473922
Jeep,Compass,39932.166781971886
Audi,Q5,86900.0
BMW,X5,179900.0
Ford,Territory,34422.8270590419
Chevrolet,Trailblazer,39653.746857229635
Toyota,SW4,68761.28444391947
Audi,Q3 Sportback,68700.0
Honda,HR-V,28000.0
Mercedes-Benz,Clase GLA,65000.0
Volkswagen,Taos,32060.476182440983
Hyundai,Tucson,13500.0
Ford,Ecosport,10900.0
Volkswagen,Nivus,31132.409766633482
Renault,Duster,16500.0
Ford,Ecosport,11811.754383004572
Mitsubishi,Outlander,56105.83331927172
Peugeot,2008,15608.3897203989
Kia,Sportage,9000.0
Ford,Ecosport,10968.057641361389
Ford,Ecosport,14764.692978755716
Volkswagen,Taos,37966.35337394327
Peugeot,2008,14047.55074835901
Hyundai,Creta,19236.28570946459
Toyota,Hilux SW4,40000.0
BMW,X1,18900.0
Chevrolet,Tracker,24635.944855980968
Jeep,Wrangler,40000.0
BMW,X1,22000.0
Renault,Duster,21514.266911901188
Volkswagen,T-Cross,26154.5989909387
Peugeot,2008,18900.0
Ford,Territory,43441.945227207536
Volkswagen,Taos,27757.622800060748
Ford,Ecosport,7171.422303967062
Ford,Ecosport,12000.0
Ford,Ecosport,21092.33417140543
Ford,Ecosport,15608.3897203989
Citroën,C4 Cactus,16030.238091220492
Toyota,SW4,56443.312015929
Chevrolet,Tracker,10959.620673944957
Volkswagen,Taos,37544.50500312168
Peugeot,2008,29529.385957511433
BAIC,X55,44900.0
Volkswagen,Nivus,23454.76941768051
Ford,Kuga,24500.0
Suzuki,Grand Vitara,9300.0
Volkswagen,Taos,31554.258137455072
Honda,CR-V,12700.0
Volkswagen,Taos,31174.59460371564
Renault,Duster,12233.602753826164
Peugeot,2008,12655.451124647756
Citroën,C4 Cactus,17717.63157450686
Jeep,Compass,32389.517911681825
Mercedes-Benz,Clase GLC,58000.0
Jeep,Compass,37957.91640652684
Nissan,Kicks,20000.0
Nissan,Kicks,22000.0
Peugeot,2008,26238.968665103017
Jeep,Compass,42184.83708215919
Peugeot,2008,18139.47994532845
Jeep,Renegade,22779.81202436596
Land Rover,Freelander,6500.0
Chevrolet,Tracker,17548.89222617822
Dodge,Journey,18500.0
Fiat,Pulse,23294.467036768303
Chevrolet,Tracker,14000.0
Peugeot,2008,17500.0
Toyota,Corolla Cross,31500.0
Audi,Q3,18500.0
Nissan,Kicks,21000.0
Nissan,Kicks,19320.65538362891
Nissan,X-Trail,53574.74309434217
Chevrolet,Tracker,21936.030913048613
Renault,Koleos,10883.687967197071
Peugeot,2008,10546.209270539797
Ford,Ecosport,14999.0
BMW,X1,36700.0
Citroën,C4 Cactus,22695.442350201643
Ford,Ecosport,12500.0
Jeep,Compass,32819.80324991985
Chevrolet,Tracker,22357.96365354437
Nissan,Kicks,20923.67919275096
Chevrolet,Tracker,25732.750620117105
Renault,Duster,17990.0
Mercedes-Benz,Clase GLE,106000.0
Volkswagen,Taos,29500.0
Kia,Sportage,8200.0
Renault,Koleos,26998.295732581882
Hyundai,Tucson,6285.540725241719
Toyota,Hilux SW4,38500.0
Renault,Duster,11136.796989690027
Chevrolet,Tracker,15017.80200124867
BAIC,X35,27500.0
Ford,Territory,32060.476182440983
Nissan,Kicks,19500.0
Peugeot,2008,13077.29949546935
Toyota,Corolla Cross,31891.736834112347
Hyundai,Tucson,23623.508766009145
Volkswagen,Tiguan Allspace,48090.71427366148
Honda,HR-V,24889.053878473922
Hyundai,Tucson,27000.0
Renault,Duster,13500.0
BMW,X6,41000.0
Nissan,Kicks,31963.45105715202
Peugeot,2008,19320.65538362891
Chevrolet,Trailblazer,50363.87121812936
Jeep,Compass,32060.476182440983
Ford,Ecosport,17000.0
Chevrolet,Tracker,25901.48996844574
Nissan,Kicks,20501.830821929365
Honda,HR-V,19500.0
Nissan,Murano,18800.0
GWM,Jolion,34169.71803654894
Toyota,Corolla Cross,39431.85461417748
Renault,Duster,15102.17167541299
Toyota,Corolla Cross,40900.0
Jeep,Grand Cherokee,31000.0
Kia,Soul,17000.0
Chery,Tiggo 2,13499.147866290941
Renault,Duster Oroch,19405.025057793227
Toyota,Corolla Cross,28263.840845046656
Chevrolet,Tracker,15300.0
Renault,Captur,17000.0
Jeep,Renegade,31798.930192531596
Peugeot,2008,27105.45787422169
Ford,Ecosport,13246.038843797985
Jeep,Wrangler,39900.0
Ford,Kuga,18999.0
Suzuki,Grand Vitara,10000.0
Citroën,C4 Cactus,18561.328316150044
BMW,X3,45000.0
Volkswagen,Taos,31722.99748578371
Audi,Q2,39900.0
Hyundai,Tucson,9000.0
Chevrolet,Tracker,12571.081450483438
BMW,X5,22000.0
Nissan,Kicks,21000.0
Jeep,Grand Cherokee,8500.0
Fiat,Pulse,24045.35713683074
Renault,Duster,27420.144103403472
Nissan,Kicks,25732.750620117105
Toyota,Corolla Cross,21092.418541079594
Toyota,Corolla Cross,34929.045104027806
Peugeot,2008,15945.868417056174
Ford,Ecosport,10600.0
Ford,Ecosport,14000.0
Volkswagen,Taos,30794.931069976206
Chevrolet,Trailblazer,37966.35337394327
Nissan,Pathfinder,11389.90601218298
Peugeot,2008,29529.385957511433
Renault,Duster,26843.055532119535
Volkswagen,T-Cross,25500.0
Volkswagen,T-Cross,29520.948990095
Toyota,RAV4,23623.508766009145
Renault,Duster,30373.082699154616
Toyota,Corolla Cross,42184.83708215919
Peugeot,2008,35857.11151983531
Chevrolet,Tracker,15608.3897203989
Toyota,Hilux SW4,44715.92730708874
Ford,Ecosport,10124.360899718205
BMW,X2,79900.0
Volkswagen,Taos,32060.476182440983
BMW,X6,40000.0
Nissan,X-Terra,13920.996237112533
Volkswagen,T-Cross,26365.529925923427
Volkswagen,T-Cross,25890.0
BMW,X1,31000.0
Ford,Ecosport,10714.948618868433
Jeep,Renegade,23000.0
Ford,Ecosport,19320.65538362891
Ford,Ecosport,16500.0
Ford,Ecosport,13077.29949546935
Jeep,Commander,42016.09773383055
Jeep,Cherokee,23000.0
Nissan,X-Trail,53372.25587634781
Volkswagen,Taos,37122.65663230009
Mercedes-Benz,Clase GLC,140000.0
Jeep,Compass,26998.295732581882
Citroën,C4 Cactus,18983.176686971634
Honda,HR-V,18500.0
Honda,HR-V,20079.982451107775
Renault,Duster,25884.616033612878
Nissan,Kicks,20670.570170258
Toyota,Hilux SW4,56000.0
Peugeot,2008,15102.17167541299
Volkswagen,Tiguan Allspace,27841.992474225066
Fiat,Pulse,21092.418541079594
Hyundai,Santa Fe,14764.692978755716
Audi,Q3,61000.0
Jeep,Compass,33716.65288628655
Nissan,Murano,31800.0
Jeep,Renegade,31216.7794407978
Chevrolet,Spin,14342.844607934125
Renault,Captur,19228.60806911564
Hyundai,Tucson,13500.0
Chevrolet,Tracker,27673.253125896426
Renault,Duster Oroch,15270.911023741626
Hyundai,Santa Fe,10800.0
Peugeot,2008,18476.958641985726
Chevrolet,Tracker,26137.72505610583
Chevrolet,Tracker,16000.0
Toyota,RAV4,31800.0
Volkswagen,T-Cross,19405.024214096484
Jeep,Compass,37966.35337394327
Peugeot,2008,28938.798238361203
Jeep,Renegade,27841.992474225066
Land Rover,Range Rover Sport,30000.0
Ford,Ecosport,17490.0
Honda,HR-V,21500.0
Peugeot,2008,17295.783203685267
Chevrolet,Tracker,13752.256888783895
Chevrolet,Trailblazer,30288.7130249903
Toyota,RAV4,14500.0
Porsche,Cayenne,48900.0
Jeep,Compass,36945.48031655502
Jeep,Renegade,33039.164402747076
Peugeot,3008,29900.0
Nissan,Kicks,29993.250426066854
Nissan,Kicks,13161.669169633667
Peugeot,2008,34507.19673320622
Chevrolet,Grand Vitara,11500.0
Peugeot,2008,22075.325245093904
Dodge,Journey,17000.0
Volkswagen,Nivus,22771.37505694953
